image,labels
aa1bf01791ab8f83.jpg,healthy
a88b1db078e13c7d.jpg,powdery_mildew
808f87c54a5cbfa3.jpg,scab
cfe8cef5c004939a.jpg,powdery_mildew
b16a7088b78d3e78.jpg,scab
b587a4a772a1cb0e.jpg,scab
bfbc22e13421fc0e.jpg,rust
94e9c93678307b27.jpg,healthy
87c9b022c5dcbdaa.jpg,scab
a6f2d98bb4a42d25.jpg,rust
f4114b0efb7b84a4.jpg,rust
cdc815b993ce7889.jpg,scab
a1c85a5e05aae9fa.jpg,frog_eye_leaf_spot
e91f41882c0f3d5f.jpg,healthy
c03afb8149b1d9ec.jpg,scab
cbd63c87339a428d.jpg,rust
ce5b7057c3259c1c.jpg,healthy
9a18cd59c633c0bf.jpg,scab
dae43298357585b9.jpg,frog_eye_leaf_spot
e2fa92d7d8d04c4a.jpg,scab
aa2bd5fd40cc289e.jpg,scab
bee3e0d6c2c05783.jpg,scab
82977b4abd5b602a.jpg,frog_eye_leaf_spot
fc01c2dc8fa99de0.jpg,scab
838183cd39b95b7a.jpg,scab
f0dc09b98bbeae20.jpg,frog_eye_leaf_spot
a885ec0de22af33e.jpg,scab
bfa5f09750cca258.jpg,scab
fbe841dc934f40a9.jpg,healthy
c0fe2480de8fdc8e.jpg,scab
a9dd973df1600c89.jpg,rust
8aff306a89259d66.jpg,powdery_mildew
f383cb98583b5835.jpg,frog_eye_leaf_spot
d0bc607d2d72f341.jpg,healthy
e0b8d48f9c909fd2.jpg,healthy
aa6ed2be6e9e2082.jpg,scab
d5de00ca7f8492e5.jpg,scab
b5ec52491e3349ce.jpg,rust
ca4507b8ee31d81f.jpg,frog_eye_leaf_spot
e8ac9c90d8ef0d35.jpg,healthy
baad94c9a1a9f550.jpg,healthy
c9e43d9de80a8763.jpg,powdery_mildew
abb4927d5b098527.jpg,scab
a86394b5b59c1e71.jpg,frog_eye_leaf_spot
ba92d03b891dda69.jpg,scab
caac79d13704ecca.jpg,scab
f585d0d2caeaeb02.jpg,healthy
b88497add352d855.jpg,scab
adfda6444642cd8e.jpg,scab
ed26d2939cda3185.jpg,frog_eye_leaf_spot
b6a6c9ecfe1032c2.jpg,scab
a03b9da0d29aedb2.jpg,healthy
b08743ba3ee3078e.jpg,scab
bf80d6a5d0a92e5a.jpg,scab
f887cd503f32a427.jpg,powdery_mildew
a48cdb969552a6b5.jpg,healthy
f290d75a1cbd0791.jpg,scab
9d9e2780faedc121.jpg,frog_eye_leaf_spot
d9b6f5d3987c0428.jpg,rust
896b0dc07cc2fcda.jpg,scab
84e4c8c73e9983ed.jpg,powdery_mildew
e2d4bb51b1449d63.jpg,frog_eye_leaf_spot
ca1ec5792726e03e.jpg,scab
abc897ed9360d192.jpg,healthy
b86cd0b44590d5fd.jpg,frog_eye_leaf_spot
a4e1aa203ff44a5f.jpg,healthy
b7bd82c0ef3c023a.jpg,scab
89a587d04b4bf9c5.jpg,scab
f0f68b67588b3443.jpg,healthy
e3aaa4904bedd629.jpg,healthy
b79284874fae29a9.jpg,scab
83e337d5618e7505.jpg,scab
8a5c2ed32fdb6882.jpg,rust
b940e6265f8b46ab.jpg,rust
ea92cd2573a11ccb.jpg,healthy
ad17d11fe75a8450.jpg,healthy
abec8d940df8da28.jpg,healthy
a5d1d2d0ce1aeb61.jpg,healthy
90d1d0cdf52c16ed.jpg,scab
a800df0ad9578df3.jpg,frog_eye_leaf_spot
e5f71db861a4c609.jpg,healthy
fcb820c81d15b72f.jpg,healthy
a5585b4a695571b6.jpg,healthy
9463ca296fd425bc.jpg,healthy
83cb786861cf9734.jpg,frog_eye_leaf_spot
ea1ed5cd5add4108.jpg,healthy
c72f98e89b2e930c.jpg,frog_eye_leaf_spot
c3897fdde0e8e0c0.jpg,scab
83adbb852cf30c36.jpg,scab
c2a7cf1e7821b98a.jpg,healthy
d4cddef6003ab50c.jpg,healthy
eef180431f1f1e85.jpg,rust
9486786676e26f1c.jpg,frog_eye_leaf_spot
f4fa81984f817c2d.jpg,scab
c2f01eca72b59c0f.jpg,powdery_mildew
d071ed67610585d7.jpg,rust
d2dc93a0d09bc799.jpg,healthy
af1012d9bf05456f.jpg,healthy
89a0816f493fccb7.jpg,scab
f26ec92b29d19784.jpg,scab
9c286e3f35303573.jpg,scab
9b6a318cc5721d73.jpg,powdery_mildew
8bdf70c0803feda1.jpg,rust
ab29d1b5859a17d4.jpg,scab
f4e5f048f45d08f4.jpg,healthy
f7e2931711f82b03.jpg,healthy
c5e1af4bc07439d4.jpg,rust
c7e003decc013f5e.jpg,healthy
daf0fe310c0789f2.jpg,rust
c03f3e8392b0c9fa.jpg,scab
fd9a8a86662395a9.jpg,healthy
e8bd828f4d4a56f0.jpg,healthy
f9530fa2ec34a60d.jpg,rust
90c6ef8cb8370bd2.jpg,powdery_mildew
f486c7f4c0ad0e6a.jpg,scab
85e387d76d987422.jpg,scab
8bd563a006cbb4eb.jpg,scab
c68f208796959eda.jpg,scab
d433ca323d8a6b8b.jpg,healthy
91fc00c0fff7e0d0.jpg,scab
b6bdcb4245447566.jpg,frog_eye_leaf_spot
b7c07f098cf74650.jpg,healthy
d8a00ff3446b7d2a.jpg,healthy
a49e9694ba2d2af2.jpg,scab
e9bae0c83285356f.jpg,healthy
f0e6cedfc040e9a8.jpg,powdery_mildew
b43fc89226cc1bf2.jpg,healthy
a680161d5b3f333d.jpg,scab
9de59a9c27c148d3.jpg,healthy
b262e8a4d47b98e9.jpg,rust
a857f057f08ade81.jpg,healthy
fa19c2d08d973e26.jpg,healthy
d0add66ccc236e0d.jpg,frog_eye_leaf_spot
c0dd7ac9944d62b5.jpg,rust
e8fdc098ab583738.jpg,healthy
90b29a6de5647627.jpg,healthy
af2789823f9a630d.jpg,scab
eda0c5e18dc3ae0b.jpg,scab
d0924cb3f8644beb.jpg,scab
89aedec411a5763a.jpg,healthy
819d7d91a7f81664.jpg,frog_eye_leaf_spot
95081a79b56f5aa5.jpg,scab
f1a9d0c13da4af61.jpg,healthy
b560d217cd8b24af.jpg,healthy
dbb525496a0f16ac.jpg,frog_eye_leaf_spot
915d2f285913b56e.jpg,powdery_mildew
e0c31fbf08307d0f.jpg,frog_eye_leaf_spot
aaa9d194cbd69ac8.jpg,healthy
bea1821cd85fb13a.jpg,rust
f196f11a99d91ce0.jpg,scab
d5f23e9006c8e7e1.jpg,scab
83d0cf2310be1ff1.jpg,scab
c6c3e0fc39b43926.jpg,powdery_mildew
da2138dec0ca657e.jpg,healthy
dd093d1eeb36a504.jpg,rust
98a3131f632d637a.jpg,rust
fcc7a41ec2b013e9.jpg,healthy
c96f37f88c4c26c1.jpg,powdery_mildew
da33c2d60e6e6564.jpg,healthy
83fc881f7353f026.jpg,healthy
a6abe8924df1d429.jpg,healthy
cb076777b103a4b2.jpg,scab
93fbe07c451a874a.jpg,scab
8dfd544a4a4b6d94.jpg,rust
88f6cb2783a767c0.jpg,scab
91e5bf3a2a8abb01.jpg,scab
a5a13997a1f17a38.jpg,scab
91fc25a4bf070f32.jpg,scab
e1a1ba0bda4fdc90.jpg,frog_eye_leaf_spot
d014ea850b9f07ef.jpg,healthy
daa32f818878f4ce.jpg,frog_eye_leaf_spot
85b8ce6594955ad9.jpg,healthy
f4878f8bc9303a53.jpg,healthy
e3f295109de99b24.jpg,healthy
dd3b36c56897211a.jpg,scab
d6cd36db8098e964.jpg,rust
b09590f59b031d7d.jpg,scab
f02883d609affb8a.jpg,scab
c038635873d475cf.jpg,scab
c238eb9aab388f68.jpg,healthy
c3746b963742c387.jpg,rust
91e36c5b88696d1e.jpg,frog_eye_leaf_spot
f1dbaf25507a2541.jpg,healthy
c7f84f328a669d22.jpg,scab
c9c5943f82f8ef01.jpg,scab
d6eea4a558882f5a.jpg,frog_eye_leaf_spot
d1fa0f48eac64794.jpg,scab
afb59098888f55ce.jpg,frog_eye_leaf_spot
a429d43acd2729d7.jpg,scab
f21b4aad83604f4f.jpg,rust
90b72ad8b7c8b295.jpg,healthy
c4e70696d2d8b4f1.jpg,scab
fef4e0b9c3b8c088.jpg,frog_eye_leaf_spot
95f931d079155a65.jpg,scab
a2a5d3d2498f3d2c.jpg,healthy
d6e17a6e2d919843.jpg,powdery_mildew
b3e23b6bb8699029.jpg,scab
8f9f31b2c193c532.jpg,scab
e11b115bc9e5f4e0.jpg,healthy
b5c82897853acd3e.jpg,scab
ced1fa9015e68f44.jpg,frog_eye_leaf_spot
aaad95e41fed0650.jpg,frog_eye_leaf_spot
80aa53172b9fc78d.jpg,healthy
e7b609f506a215b9.jpg,scab
95c86878e7c2e764.jpg,healthy
a55c83306b837acf.jpg,healthy
c8a6fa9fd055446a.jpg,scab
faf561ca9ca8a445.jpg,healthy
9fd2d773128aa894.jpg,frog_eye_leaf_spot
b4f6c3904b49b13d.jpg,scab
be106d64f99e9c03.jpg,rust
e8abd5d68a2714ac.jpg,scab
b1d887522ebe3a1a.jpg,scab
edd892298e87c1a7.jpg,scab
96b9a211c73b606f.jpg,healthy
c8297ba99f098bcc.jpg,healthy
b2f9922d1aa06dd5.jpg,scab
fa25832786cd3137.jpg,frog_eye_leaf_spot
9ee39c2337175550.jpg,powdery_mildew
b5d64b45376069e1.jpg,frog_eye_leaf_spot
af8f03f88601a55f.jpg,frog_eye_leaf_spot
94eaa023c6f58bdc.jpg,scab
85f59fcc60bcc701.jpg,healthy
e59e94b8c813b873.jpg,healthy
bfbcd6b092188359.jpg,frog_eye_leaf_spot
d0281bc2dd8b37a7.jpg,rust
a8f4d2c0cbcba15d.jpg,scab
f1000361df771e1f.jpg,frog_eye_leaf_spot
d0af38a2527645f6.jpg,powdery_mildew
c20f1f383de0f187.jpg,healthy
ca87815b2f3190df.jpg,rust
b00ed005cdf636db.jpg,healthy
9090ba9eba9f4de0.jpg,frog_eye_leaf_spot
8a1a97abda0b4a7a.jpg,frog_eye_leaf_spot
805fac7a36ea178c.jpg,scab
926d3ef2654c9638.jpg,rust
b40f879a4ce94976.jpg,frog_eye_leaf_spot
aa3a9ac8c8d6bd4a.jpg,frog_eye_leaf_spot
fa3d80493502fd3e.jpg,healthy
d9c07cb1c6cb3d24.jpg,powdery_mildew
d7ec31bb906c6464.jpg,powdery_mildew
85c9485b3c97efc0.jpg,healthy
98d2ed0b33c866d9.jpg,healthy
efa9f410cb80e4b3.jpg,frog_eye_leaf_spot
b463427db0d461cf.jpg,powdery_mildew
f303a1f09d5fc5a0.jpg,rust
fd20cd3b4d592aa8.jpg,healthy
e58b9e853855674a.jpg,scab
fcd4e19777fc0040.jpg,rust
c3b2137ad30383eb.jpg,healthy
b2e28b93e4e06c9b.jpg,rust
b43f8a609d7f094c.jpg,healthy
84692433b7d72576.jpg,healthy
cdc13d9515b7082f.jpg,powdery_mildew
a8bd51c78dd1a4cc.jpg,scab
ef0bb580d07978e1.jpg,scab
89838699a3e3f2a7.jpg,powdery_mildew
d1bc3ac0356b5335.jpg,scab
b58a89149eb0d779.jpg,scab
fcff15f140caa013.jpg,scab
c0816a962dceb76b.jpg,healthy
8d9e40b6ad51753a.jpg,powdery_mildew
bf365ba6e1007199.jpg,scab
f6cf8e92284a498f.jpg,scab
bfef9081d499c609.jpg,healthy
8780b7319e719c75.jpg,scab
f8b09e9b387b6520.jpg,healthy
e9d53bd905a99684.jpg,scab
f494deeb68c56150.jpg,healthy
fb0ad06e836dda60.jpg,scab
aaf46850f0f0bbe8.jpg,scab
a4f856d64149ef1c.jpg,healthy
8dad7a6791407963.jpg,healthy
e9dc9f288cc5508f.jpg,powdery_mildew
af7885c15ac3275a.jpg,scab
c5e00b90f7dd8137.jpg,healthy
adb0d2d197569496.jpg,healthy
90f6f2865a0f391d.jpg,scab
9e484efee6b49230.jpg,scab
d54978957a0af531.jpg,scab
abd4dab5c28b9581.jpg,frog_eye_leaf_spot
d4346b596349d3d4.jpg,rust
822b8eb73a27e8cc.jpg,frog_eye_leaf_spot
8ba621d67f964392.jpg,scab
f1d3f2e121c48e1b.jpg,powdery_mildew
819ccb788637f0d3.jpg,scab
cd9225b22dd6e38c.jpg,healthy
d4f4ac72582a14f7.jpg,healthy
ddc40183fbf9360c.jpg,rust
f4fd6f4e0cc24407.jpg,frog_eye_leaf_spot
e5fc0ba8414f2b95.jpg,scab
c0e7d4c5c9c709cb.jpg,healthy
fd9dc08c83a9caa9.jpg,healthy
ef689c87693f0c81.jpg,scab
a891edd05385d33d.jpg,scab
a8ecc79e9990ad91.jpg,scab
abd2cba155543d0e.jpg,scab
f8bfc3eaa223b104.jpg,healthy
b28352ee9658ab3c.jpg,frog_eye_leaf_spot
8b2537f3a4cccaa4.jpg,scab
fab0c2650bbd09b9.jpg,frog_eye_leaf_spot
9591f2be29284f69.jpg,frog_eye_leaf_spot
bd9fc22bcd544071.jpg,frog_eye_leaf_spot
d54936d98aade017.jpg,powdery_mildew
d793624c38e8e674.jpg,scab
f6e2a22f944a7a51.jpg,scab
dfd32a5a09cec5c0.jpg,scab
aef1a08b9a9386dc.jpg,scab
95960b8f4532787d.jpg,healthy
d6d59a46c222c87f.jpg,frog_eye_leaf_spot
fdb792c058ce6164.jpg,scab
96827e82fc8575e8.jpg,frog_eye_leaf_spot
9c8c948dd6956673.jpg,rust
9c077ad23a231abb.jpg,healthy
bfdab2dac2c460a2.jpg,frog_eye_leaf_spot
d7eb25339214c539.jpg,frog_eye_leaf_spot
da73c04b8b7e2865.jpg,healthy
87e5be5080617f6a.jpg,healthy
c9e0b56ed264d4ac.jpg,healthy
fac2c5ed0eac3072.jpg,scab
94d7c4938e5f6831.jpg,scab
9f80916b7a2afa0b.jpg,scab
b4ec42cf3b01f0b6.jpg,scab
a5a1dd19795831e6.jpg,frog_eye_leaf_spot
ad32d2d3c98da94a.jpg,healthy
dadf676474f08203.jpg,healthy
ff08c71cf0b42ba2.jpg,healthy
fcc18dc9c5cc26d4.jpg,healthy
e8ec171aa293b69a.jpg,frog_eye_leaf_spot
f03ec32f03f21f22.jpg,frog_eye_leaf_spot
ac5ed3e5c9027970.jpg,rust
84d40fd9cf1819cf.jpg,powdery_mildew
bb71fae124958546.jpg,scab
faff88e1c804a12f.jpg,frog_eye_leaf_spot
b0bfc2bc9b8b0985.jpg,healthy
a1e9c2e7dbc940c3.jpg,healthy
f96192338799ae25.jpg,powdery_mildew
b7bf9389d8403d28.jpg,frog_eye_leaf_spot
d8f61b9a34d4b42a.jpg,healthy
828f375d5e5843c9.jpg,frog_eye_leaf_spot
ff2183c0f0dbc607.jpg,scab
e5b169ac895d4c66.jpg,scab
bda802d96a659537.jpg,healthy
8e8f8281ce9ccf95.jpg,scab
fdca828fcb7c4540.jpg,scab
858539cb724fa8b6.jpg,rust
f49e42f78ea72a10.jpg,frog_eye_leaf_spot
fe708516c8dc8adc.jpg,healthy
fced420fd88f8e80.jpg,healthy
a1e2c39f995f1503.jpg,healthy
f0aa83b597c691c6.jpg,scab
d246b1c6e06f40bf.jpg,scab
a5a152e5df8483ae.jpg,healthy
d4953d781b0a4ea7.jpg,healthy
b1b0d1d8e9e514e6.jpg,healthy
fe958ad8094f684e.jpg,healthy
abed73d8b488c298.jpg,scab
97da728b26b4aa92.jpg,scab
ddc46be69706d228.jpg,healthy
9bcc7f0a8298c5da.jpg,rust
d0920aff22063fb7.jpg,frog_eye_leaf_spot
8ce77048e12f3dd4.jpg,healthy
e7af38d039f6c600.jpg,scab
d680c9fc6c7731c1.jpg,frog_eye_leaf_spot
92ea8f4ab415715d.jpg,frog_eye_leaf_spot
c8c2c691376d9c67.jpg,healthy
a4f61eca648dca2d.jpg,scab
90b42a547de9f469.jpg,healthy
cff73f9f108081c2.jpg,rust
bbc0b40696eec4b5.jpg,frog_eye_leaf_spot
c4f8dc6ad40fca07.jpg,rust
d69232c2cefc073c.jpg,scab
a0ab4fa09d1f0bf1.jpg,rust
f8b1e1908a919d9f.jpg,healthy
dbc0a07ce50b47ce.jpg,frog_eye_leaf_spot
b4edcde0741f3510.jpg,healthy
ca4835dc6de52372.jpg,powdery_mildew
b6e04ad5b54a62ab.jpg,healthy
808c7cabba2f9572.jpg,rust
ce972e6dc1c84a5c.jpg,frog_eye_leaf_spot
8f4f373c329cf060.jpg,scab
e8406b819f5b6f86.jpg,powdery_mildew
f891d3fc12f7210c.jpg,healthy
eff706e8118a50f8.jpg,rust
88eb2ed51acb61c9.jpg,scab
c536ddcc38c126d5.jpg,healthy
e1d3951dc86d0d36.jpg,healthy
f69fc0d99889a0d5.jpg,frog_eye_leaf_spot
b42559ba33a0c5de.jpg,rust
80efccd95ab1256c.jpg,powdery_mildew
ea871d670b1eda28.jpg,healthy
f024f8cd356e139a.jpg,rust
af09e26b986c1667.jpg,powdery_mildew
d0907f28244efff0.jpg,rust
aa6bca962d8de161.jpg,frog_eye_leaf_spot
f44b1819cf70db61.jpg,frog_eye_leaf_spot
a758ea6f48a719a2.jpg,healthy
9a74cb69ca3b6438.jpg,frog_eye_leaf_spot
80b4a4d8d2f2db5b.jpg,frog_eye_leaf_spot
d1e6996e535883b4.jpg,frog_eye_leaf_spot
f0a9effc40329790.jpg,frog_eye_leaf_spot
9fe174c9e157850a.jpg,healthy
c0dbcdd3b8ecd030.jpg,scab
e112d5f2c561169f.jpg,healthy
8ed6fe1f030281d7.jpg,healthy
faa5c7b1653192e0.jpg,scab
8125cbde3f2181d7.jpg,healthy
f4504bbdd22f450b.jpg,frog_eye_leaf_spot
da9bcaa9a6d088c7.jpg,healthy
821f2e1fbf286827.jpg,rust
d890a55b87966c5e.jpg,scab
b8b853ad4f9aa581.jpg,healthy
cd13a2ec6f8b2b42.jpg,powdery_mildew
e0ffd0f9c1e14445.jpg,healthy
81fd7a861aedb380.jpg,powdery_mildew
ea496d75342a52ba.jpg,healthy
872135cb90bc79b6.jpg,rust
b0bc031e44f8d7e6.jpg,rust
fcb4c95abcb4210b.jpg,scab
ad5ac02f165d9cac.jpg,scab
ef56c42aea6411f1.jpg,frog_eye_leaf_spot
f65b098dd5cac905.jpg,frog_eye_leaf_spot
b460d0facd1e2d1b.jpg,healthy
9ea261f849250feb.jpg,scab
95da90ea51b5da15.jpg,scab
bf05b05f0b6817b4.jpg,scab
b061c397878e89eb.jpg,powdery_mildew
9832606f88fadcd9.jpg,healthy
957c2090cd9e5af9.jpg,powdery_mildew
92e26c597a34a8f9.jpg,powdery_mildew
b6bdd2910dd910e5.jpg,healthy
fba4dc930093135f.jpg,healthy
f5bfe1bd411cc280.jpg,frog_eye_leaf_spot
bd8969b24aac924f.jpg,frog_eye_leaf_spot
fc37c03f82e90f30.jpg,healthy
f31b83fb9383006e.jpg,healthy
a5e4d2cceb0f2915.jpg,scab
c2531ed92c9b9d64.jpg,healthy
a875c39ed830e599.jpg,scab
eed362e199b300da.jpg,rust
b5ad94c3485f217c.jpg,healthy
c74f99338cd8e039.jpg,scab
ced3405f1e3c31a3.jpg,scab
ad6eda34fca230c1.jpg,healthy
80563fc5e3ca1b3c.jpg,powdery_mildew
a6c297f88b7ac909.jpg,frog_eye_leaf_spot
9689ceb16e779086.jpg,frog_eye_leaf_spot
d11ac38958c4bd7e.jpg,frog_eye_leaf_spot
8786b9c211deaae6.jpg,frog_eye_leaf_spot
fc3887612a7f3198.jpg,powdery_mildew
bdad81298bddfc00.jpg,healthy
82ed3df137424aa6.jpg,powdery_mildew
d686f694c4daa4aa.jpg,frog_eye_leaf_spot
9db66ba29695248e.jpg,frog_eye_leaf_spot
c3c070c6ada6f715.jpg,scab
db0507ff06e62e81.jpg,healthy
8bb3538e387d5099.jpg,scab
b4a4daae5864f926.jpg,healthy
fcfe8de21f00a0e4.jpg,healthy
bf944abd5ba8812a.jpg,powdery_mildew
be9a20ecdb9bc281.jpg,scab
b4d55ea6709a97c0.jpg,frog_eye_leaf_spot
ace5cc8543e8b4f1.jpg,scab
a0c0576a2bfb82bb.jpg,scab
9ac3c5851b3d75c2.jpg,healthy
968f25e7ca486f30.jpg,frog_eye_leaf_spot
f707c71ec07041f3.jpg,healthy
89cb83b03f3c60cf.jpg,rust
a0105f6573dba19d.jpg,rust
cac0033ba92a7fd9.jpg,frog_eye_leaf_spot
cae9ed81baab014e.jpg,frog_eye_leaf_spot
a23fa42b9e95d894.jpg,healthy
9996528d99714fa5.jpg,rust
aa5442c9da6ab93b.jpg,healthy
a16ec5864adea78c.jpg,scab
acd494c5cead0f07.jpg,scab
924dd81aed8372cd.jpg,powdery_mildew
a0c5da326973669d.jpg,frog_eye_leaf_spot
8ffd8581c72286a7.jpg,scab
abb0d8a46b1a25cf.jpg,frog_eye_leaf_spot
91a196709ebfa899.jpg,powdery_mildew
8d38cd18ce9d5dc4.jpg,healthy
b2e0c3829edb6f09.jpg,healthy
a93f80b255d1fc8a.jpg,healthy
aaf494d084faf8cc.jpg,scab
82a51a4b035f35fe.jpg,rust
e24eb8804f9f568d.jpg,rust
94b46bc8663c25f9.jpg,healthy
9cc1c295c5be3d34.jpg,rust
b5ec50a48b93eb8a.jpg,healthy
fc686ca704407f1f.jpg,scab
d4be768b702d6544.jpg,healthy
fa95d1609bd90dc4.jpg,powdery_mildew
d16283e7e443a675.jpg,healthy
ca2a9880afad077f.jpg,frog_eye_leaf_spot
a5d40b85ca9dda4d.jpg,frog_eye_leaf_spot
969a9af9198196b3.jpg,healthy
f0e4c1526f5a5659.jpg,scab
bd2292966be8652d.jpg,scab
f8bcd208e1c58dae.jpg,scab
f8cc9dd07c362625.jpg,frog_eye_leaf_spot
85c232ef5da06ab9.jpg,powdery_mildew
8de06bde6a48952d.jpg,scab
95ce31c42117f65b.jpg,scab
f5e4c2f7849a8c91.jpg,healthy
ad4995449b8a99fa.jpg,healthy
ecf9dcd0894461bc.jpg,frog_eye_leaf_spot
875f956058cd7398.jpg,frog_eye_leaf_spot
c1bf2946311fc0be.jpg,scab
90cf43df4ba5eb00.jpg,scab
aa683608d268ff3b.jpg,healthy
d966081cfa3deb09.jpg,scab
f8d58c1d5e287863.jpg,frog_eye_leaf_spot
a01a8fe2f81f99f0.jpg,rust
a8aa915abe68b565.jpg,healthy
bdde90089ee59ca4.jpg,frog_eye_leaf_spot
f8d5527b8f0200fe.jpg,healthy
e280def0237d3aa9.jpg,healthy
aeab95849b8a8f49.jpg,healthy
da7a5c652d866564.jpg,frog_eye_leaf_spot
dd6c3e9e9308cb48.jpg,scab
c07c2895eda0cddd.jpg,frog_eye_leaf_spot
d8f03a23f2813f0f.jpg,scab
f8bda700f2fc0607.jpg,frog_eye_leaf_spot
a9b91181170a9ffd.jpg,scab
8ef07007a0f8efd8.jpg,scab
fd1f9f34c062a1b0.jpg,rust
e3afc7600a2b0aeb.jpg,healthy
94c526b29bb94aba.jpg,healthy
946b63b59a8aa770.jpg,healthy
a23db21ee88be04f.jpg,healthy
c2618c0f13dfab3c.jpg,scab
cfcc7cc6745d4128.jpg,frog_eye_leaf_spot
f2fd92d288434baa.jpg,healthy
83b32ea384bf9634.jpg,scab
b47e86749a321d4b.jpg,healthy
abc397970c5a3c68.jpg,rust
e0c2cba4ec5a2e9d.jpg,healthy
cfbd2c3e3e143230.jpg,healthy
ffd9a09d061e0e68.jpg,scab
e500e61dbe78ce0d.jpg,scab
b5cd78de740981d4.jpg,rust
ea2c54978913e56d.jpg,scab
f4430bf49c0f0ef8.jpg,scab
ff83c0ad387a00cf.jpg,scab
c30c17ec5ab7074b.jpg,scab
e8d61f4786e01d74.jpg,scab
b5c0a39c3939d2ba.jpg,rust
d5afcb80dfc119c0.jpg,frog_eye_leaf_spot
e3e28f07441477cd.jpg,powdery_mildew
8d862512e6d36a7e.jpg,scab
976c6a198db650cb.jpg,scab
80ef45b66491e3f8.jpg,scab
83a93e4f7132fc11.jpg,powdery_mildew
9fcb68a0fc2a60ae.jpg,healthy
e8e98735ce0b8659.jpg,scab
f506c2b1ae623e4b.jpg,scab
cb403b2b3d15f436.jpg,scab
caa59dc3c8d309ce.jpg,scab
e49e853c9ea51c27.jpg,healthy
bdd290c8cbc9aca9.jpg,healthy
d2e043ca872dca7e.jpg,scab
baba52c19d07c4ad.jpg,frog_eye_leaf_spot
d0e6358569cd6b58.jpg,scab
cd8b4ada5c36341d.jpg,frog_eye_leaf_spot
f4c07f844bb448fc.jpg,rust
c1762b9f4996a459.jpg,powdery_mildew
d2c9d57a0d626563.jpg,scab
a5f886a4f70f02b9.jpg,scab
d4847ec357b02e9a.jpg,rust
d283694dcd91b5a5.jpg,healthy
f5b4d3ddf9400464.jpg,rust
b2e1c155d4fa207e.jpg,healthy
ebc3cd3c4955072a.jpg,scab
81cf7d7854071753.jpg,healthy
a884dccbafe40bac.jpg,frog_eye_leaf_spot
e5d4da0ff455001f.jpg,powdery_mildew
fd1fc336507ba041.jpg,healthy
92dec5c2c6674935.jpg,frog_eye_leaf_spot
d87f416005e334f7.jpg,scab
abf7d722c15502ca.jpg,rust
fdecd89c4a5225e0.jpg,healthy
cdfd5c912881eaca.jpg,healthy
81bc253f7d07782a.jpg,scab
85e65a929bd36338.jpg,powdery_mildew
a7c6c9213ef30e91.jpg,rust
adb3d7ec0d253c02.jpg,scab
c0e85f9f29c654f0.jpg,healthy
85b575cdcb636848.jpg,frog_eye_leaf_spot
efe282ba4ba8c13a.jpg,frog_eye_leaf_spot
ff08642fde5dc480.jpg,healthy
e5949c9be98d2e48.jpg,scab
eac1818da50d957f.jpg,scab
e534877b484241ff.jpg,healthy
f93d9b138bb3c042.jpg,healthy
ea8593ae51b6394a.jpg,healthy
9376b2803d935a6b.jpg,frog_eye_leaf_spot
b7e0c33f3132c11e.jpg,scab
f3d36be334654406.jpg,scab
909d53999a485ff8.jpg,scab
caaf20ce8b3c683b.jpg,scab
e5bc83c5812661fd.jpg,scab
dc34c9e074f7a249.jpg,healthy
b6e468956c729f06.jpg,scab
dabfd1d813082f0d.jpg,scab
c8c34ca626977772.jpg,healthy
d5d756672218cba4.jpg,healthy
c3eac5fdc8343a11.jpg,healthy
91dc586ccab5859e.jpg,rust
9dd64b5c55649e88.jpg,frog_eye_leaf_spot
b86388dfce2e2c54.jpg,healthy
abb737921052eaac.jpg,scab
ffe4c0e905dd088e.jpg,healthy
8a791370f72487ae.jpg,healthy
a0a70f5a72d05eec.jpg,scab
bc3f8bc0c2c92f86.jpg,frog_eye_leaf_spot
babb880ab4bfb601.jpg,frog_eye_leaf_spot
f4ab961c1832675d.jpg,powdery_mildew
bd1595dcdaa8e844.jpg,healthy
dd83cf9e5688309c.jpg,frog_eye_leaf_spot
98e945d96424bb75.jpg,healthy
c19bf6662e64d544.jpg,scab
a52794630a8feb1e.jpg,healthy
a82dca8f1d524ead.jpg,frog_eye_leaf_spot
c063389fe156b71a.jpg,frog_eye_leaf_spot
85b79e87c28232de.jpg,scab
efef968d1a126122.jpg,frog_eye_leaf_spot
9bd06de433b285d8.jpg,powdery_mildew
a9d735c2a0c5f057.jpg,scab
d3fd7b8e048e1622.jpg,powdery_mildew
a8f03562c2a4d9f7.jpg,powdery_mildew
d1afce518f789841.jpg,frog_eye_leaf_spot
9c7b9cab54be6900.jpg,scab
c26b6c6573674991.jpg,powdery_mildew
ef32960a5ec5878c.jpg,scab
c09a3f8d684f1579.jpg,frog_eye_leaf_spot
fefac0bde00cee00.jpg,healthy
a84aadce4fac4b1c.jpg,scab
c9d3a0e93919c766.jpg,powdery_mildew
adc46dcf928ac259.jpg,scab
e795d2c8480cbcf6.jpg,rust
a483da9e316f7807.jpg,healthy
d5a174a573292177.jpg,frog_eye_leaf_spot
e0d29a952dab7561.jpg,frog_eye_leaf_spot
ff19c19c8f841a1e.jpg,frog_eye_leaf_spot
90e61d52cd97746c.jpg,rust
bbe4d10b041f6e39.jpg,powdery_mildew
a2df815d450e1776.jpg,scab
f0898b838fb6a6e4.jpg,frog_eye_leaf_spot
